review,aspect,label
"Jest godzina 23 : 17 . moje dziecko nie spi.my nie śpimy . dyskoteka / impreza na dziedzińcu . Interwencja w recepcji . przeprosiny . porzednia zmiana dała pokój świadomie od strony dziedzińca . Głośno , płacimy sporo , nie wyśpimy się",pokój,negative
"jestem zadowolona z wizyt u Pani Ewy , jest to już moja kolejna wizyta , jest osobą miłą , kuracja dot . mojego problemu przynosi efekty , wcześniej leczyła m się u pięciu innych lekarzy , ale problem po zaleczeniu szybko się powtarzał , na razie minął rok po pierwszej wizycie i nie zapeszając : ) jest lepiej . . .",osobą,positive
"W większości przypadków Pani Doktor rzeczywiście jest miła i przyjemna . Jednakże jak nie ma humoru , jest opryskliwa i nieprzyjemna . Np . Odmawia wykonania odpłatnie USG jajników , bo coś jej się ubzdurało . Nie chce badać piersi . Niepoprawnie interpretuje wyniki badań hormonów . Zaleta : często wysyła na badania .",Pani Doktor,positive
"Czy wiecie gdzie pani doktor przyjmuje jako alergolog , bo jak dzwonilam do przychodni w Aldemedzie niezbyt pomocna recepcjonistka powiedziala , ze dr przyjmuje tylko i wylacznie jako pulmunolog , niechciano mnie skontaktowac z pania dr i odmowiono jakichkolwiek informacji . Czy ktos wie cos wiecej na ten temat . Bylabym wdzieczna .",recepcjonistka,negative
"Analiza matematyczna II THE BEST Ogólnie to Pani Mgr Bihun jest świetną prowadzącą . . . . Na zajęciach zero stresu , jednakże warto chodzić do tablicy ( dodatkowe punkty ) , a także Pani Bihun po krótce przedstawia materiał "" teor e",Pani Mgr,positive
"Analiza matematyczna II THE BEST Ogólnie to Pani Mgr Bihun jest świetną prowadzącą . . . . Na zajęciach zero stresu , jednakże warto chodzić do tablicy ( dodatkowe punkty ) , a także Pani Bihun po krótce przedstawia materiał "" teor e",prowadzącą,positive
"Analiza matematyczna II THE BEST Ogólnie to Pani Mgr Bihun jest świetną prowadzącą . . . . Na zajęciach zero stresu , jednakże warto chodzić do tablicy ( dodatkowe punkty ) , a także Pani Bihun po krótce przedstawia materiał "" teor e",zajęciach,positive
"Analiza matemtyczna 1 ocena : ok [ / b ] miły , zajecia jakos mijają , wiesz za co masz ocene . co do trudnosci kolokwiów to wszystko to kwestia przygotowania ; )",zajecia,negative
"Analiza matemtyczna 1 ocena : ok [ / b ] miły , zajecia jakos mijają , wiesz za co masz ocene . co do trudnosci kolokwiów to wszystko to kwestia przygotowania ; )",kolokwiów,negative
Niestety na tarenie hotelu trwały głośnie prace remontowe o czym hotel nie informuje swoich gości . Prace remontowe trwały cały pobyt od poniedziałku do piątku od godzin porannych do godz . 16 . 00 Pomimo obietnic hotelu prace nie zostały zakończone i remont zakółcał spokój gości !,prace remontowe,negative
"Pojechali śmy na romantyczny weekend ( miła atmosfera , spa etc . ) . Byl dramat . W pokojach syf , zamówili śmy podwojne lozko , ale mieli śmy dwa male łóżeczka . Na spa zlozyla sie sauna , jacuzzi na dwie osoby ( w tym samym czasie siedziały 4 ) , zamiast masazu pani wmasowala nam krem w 5 min . Nieprzyjemna obsługa itd . Nigdy wiecej !",atmosfera,positive
"Pojechali śmy na romantyczny weekend ( miła atmosfera , spa etc . ) . Byl dramat . W pokojach syf , zamówili śmy podwojne lozko , ale mieli śmy dwa male łóżeczka . Na spa zlozyla sie sauna , jacuzzi na dwie osoby ( w tym samym czasie siedziały 4 ) , zamiast masazu pani wmasowala nam krem w 5 min . Nieprzyjemna obsługa itd . Nigdy wiecej !",spa,positive
"Pojechali śmy na romantyczny weekend ( miła atmosfera , spa etc . ) . Byl dramat . W pokojach syf , zamówili śmy podwojne lozko , ale mieli śmy dwa male łóżeczka . Na spa zlozyla sie sauna , jacuzzi na dwie osoby ( w tym samym czasie siedziały 4 ) , zamiast masazu pani wmasowala nam krem w 5 min . Nieprzyjemna obsługa itd . Nigdy wiecej !",pokojach,negative
"Pojechali śmy na romantyczny weekend ( miła atmosfera , spa etc . ) . Byl dramat . W pokojach syf , zamówili śmy podwojne lozko , ale mieli śmy dwa male łóżeczka . Na spa zlozyla sie sauna , jacuzzi na dwie osoby ( w tym samym czasie siedziały 4 ) , zamiast masazu pani wmasowala nam krem w 5 min . Nieprzyjemna obsługa itd . Nigdy wiecej !",obsługa,negative
"Lekarz z gatunku tych którzy robia swoje i niewiele mówia . Trzeba od nich wyciagać informacje , ograniczaja się do badania I wypisania recepty . Skuteczność leczenia ocenię dopiero po kuracji . Ogólnie oceniam lekarza neutralnie , ponieważ problemy z komunikacja nie powinny umniejszać umiejętności lekarskich , choć było by miło gdyby ich nie było .",Lekarz,negative
"Sympatyczny pobyt 3 , dniowy . Pogoda była okropna . ale hotelik śliczny i miła obsługa - szczególnie damski personel zrekompensowało mi brak słońca . Jedzenie zdecydowanie ładniej i smaczniej wygląda na materiałach reklamowych , ale nie jestem obżartuchem więc nie ma problemu . Nie wybaczę jednak ceraty pod prześcieradłem , dlatego odejmuję jedną gwiazdkę ,",Pogoda,positive
"Sympatyczny pobyt 3 , dniowy . Pogoda była okropna . ale hotelik śliczny i miła obsługa - szczególnie damski personel zrekompensowało mi brak słońca . Jedzenie zdecydowanie ładniej i smaczniej wygląda na materiałach reklamowych , ale nie jestem obżartuchem więc nie ma problemu . Nie wybaczę jednak ceraty pod prześcieradłem , dlatego odejmuję jedną gwiazdkę ,",hotelik,positive
"Sympatyczny pobyt 3 , dniowy . Pogoda była okropna . ale hotelik śliczny i miła obsługa - szczególnie damski personel zrekompensowało mi brak słońca . Jedzenie zdecydowanie ładniej i smaczniej wygląda na materiałach reklamowych , ale nie jestem obżartuchem więc nie ma problemu . Nie wybaczę jednak ceraty pod prześcieradłem , dlatego odejmuję jedną gwiazdkę ,",obsługa,positive
"Sympatyczny pobyt 3 , dniowy . Pogoda była okropna . ale hotelik śliczny i miła obsługa - szczególnie damski personel zrekompensowało mi brak słońca . Jedzenie zdecydowanie ładniej i smaczniej wygląda na materiałach reklamowych , ale nie jestem obżartuchem więc nie ma problemu . Nie wybaczę jednak ceraty pod prześcieradłem , dlatego odejmuję jedną gwiazdkę ,",damski personel,positive
"Sympatyczny pobyt 3 , dniowy . Pogoda była okropna . ale hotelik śliczny i miła obsługa - szczególnie damski personel zrekompensowało mi brak słońca . Jedzenie zdecydowanie ładniej i smaczniej wygląda na materiałach reklamowych , ale nie jestem obżartuchem więc nie ma problemu . Nie wybaczę jednak ceraty pod prześcieradłem , dlatego odejmuję jedną gwiazdkę ,",Jedzenie,positive
"Sympatyczny pobyt 3 , dniowy . Pogoda była okropna . ale hotelik śliczny i miła obsługa - szczególnie damski personel zrekompensowało mi brak słońca . Jedzenie zdecydowanie ładniej i smaczniej wygląda na materiałach reklamowych , ale nie jestem obżartuchem więc nie ma problemu . Nie wybaczę jednak ceraty pod prześcieradłem , dlatego odejmuję jedną gwiazdkę ,",ceraty,positive
"Cudowne miejsce z cudownymi gospodarzami . Na miejscu dostępna siłownia , rowery , sauna nad jeziorem , miejsce na ognisko , ogólnodostępna kuchnia , pokój zabaw dla dzieci oraz kino domowe . Polecam bardzo zarówno na wyjazdy z przyjaciółmi , w parach jak i z rodziną",miejsce,positive
"Cudowne miejsce z cudownymi gospodarzami . Na miejscu dostępna siłownia , rowery , sauna nad jeziorem , miejsce na ognisko , ogólnodostępna kuchnia , pokój zabaw dla dzieci oraz kino domowe . Polecam bardzo zarówno na wyjazdy z przyjaciółmi , w parach jak i z rodziną",gospodarzami,positive
"Cudowne miejsce z cudownymi gospodarzami . Na miejscu dostępna siłownia , rowery , sauna nad jeziorem , miejsce na ognisko , ogólnodostępna kuchnia , pokój zabaw dla dzieci oraz kino domowe . Polecam bardzo zarówno na wyjazdy z przyjaciółmi , w parach jak i z rodziną",siłownia,positive
"Cudowne miejsce z cudownymi gospodarzami . Na miejscu dostępna siłownia , rowery , sauna nad jeziorem , miejsce na ognisko , ogólnodostępna kuchnia , pokój zabaw dla dzieci oraz kino domowe . Polecam bardzo zarówno na wyjazdy z przyjaciółmi , w parach jak i z rodziną",rowery,positive
"Cudowne miejsce z cudownymi gospodarzami . Na miejscu dostępna siłownia , rowery , sauna nad jeziorem , miejsce na ognisko , ogólnodostępna kuchnia , pokój zabaw dla dzieci oraz kino domowe . Polecam bardzo zarówno na wyjazdy z przyjaciółmi , w parach jak i z rodziną",sauna,positive
"Cudowne miejsce z cudownymi gospodarzami . Na miejscu dostępna siłownia , rowery , sauna nad jeziorem , miejsce na ognisko , ogólnodostępna kuchnia , pokój zabaw dla dzieci oraz kino domowe . Polecam bardzo zarówno na wyjazdy z przyjaciółmi , w parach jak i z rodziną",miejsce na ognisko,positive
"Cudowne miejsce z cudownymi gospodarzami . Na miejscu dostępna siłownia , rowery , sauna nad jeziorem , miejsce na ognisko , ogólnodostępna kuchnia , pokój zabaw dla dzieci oraz kino domowe . Polecam bardzo zarówno na wyjazdy z przyjaciółmi , w parach jak i z rodziną",kuchnia,positive
"Cudowne miejsce z cudownymi gospodarzami . Na miejscu dostępna siłownia , rowery , sauna nad jeziorem , miejsce na ognisko , ogólnodostępna kuchnia , pokój zabaw dla dzieci oraz kino domowe . Polecam bardzo zarówno na wyjazdy z przyjaciółmi , w parach jak i z rodziną",pokój zabaw dla dzieci,positive
"Cudowne miejsce z cudownymi gospodarzami . Na miejscu dostępna siłownia , rowery , sauna nad jeziorem , miejsce na ognisko , ogólnodostępna kuchnia , pokój zabaw dla dzieci oraz kino domowe . Polecam bardzo zarówno na wyjazdy z przyjaciółmi , w parach jak i z rodziną",kino domowe,positive
Złego słowa nie można powiedzic hotel na wysokim poziomie od samego wejścia kultura i czystość pokoje czyste ladne w srodku hotelu basen co jest wielkim plusem w zimie i była ciepla woda super . . . jedzenie bardzo smaczne mila goralska obsluga Moja Ocena do duże 5plus Na pewno wruce odpocząć ; p,hotel,positive
Złego słowa nie można powiedzic hotel na wysokim poziomie od samego wejścia kultura i czystość pokoje czyste ladne w srodku hotelu basen co jest wielkim plusem w zimie i była ciepla woda super . . . jedzenie bardzo smaczne mila goralska obsluga Moja Ocena do duże 5plus Na pewno wruce odpocząć ; p,pokoje,positive
Złego słowa nie można powiedzic hotel na wysokim poziomie od samego wejścia kultura i czystość pokoje czyste ladne w srodku hotelu basen co jest wielkim plusem w zimie i była ciepla woda super . . . jedzenie bardzo smaczne mila goralska obsluga Moja Ocena do duże 5plus Na pewno wruce odpocząć ; p,basen,positive
Złego słowa nie można powiedzic hotel na wysokim poziomie od samego wejścia kultura i czystość pokoje czyste ladne w srodku hotelu basen co jest wielkim plusem w zimie i była ciepla woda super . . . jedzenie bardzo smaczne mila goralska obsluga Moja Ocena do duże 5plus Na pewno wruce odpocząć ; p,jedzenie,positive
Złego słowa nie można powiedzic hotel na wysokim poziomie od samego wejścia kultura i czystość pokoje czyste ladne w srodku hotelu basen co jest wielkim plusem w zimie i była ciepla woda super . . . jedzenie bardzo smaczne mila goralska obsluga Moja Ocena do duże 5plus Na pewno wruce odpocząć ; p,obsluga,positive
"Bylem , spedzilem dwie noce i wystarczy . Lokalizacja ok , reszta bardzo przecietna . No moze sniadania sa ok , ale jakiegos szalu tez nie ma . Pokoje te bardziej nazwijmy to luksusowe znajduja sie na pierwszym pietrze ( w takim bylem ) . Na wyzszych pietrach sa pokoje , gdzie okna sa pod sufitem . . Jakis zart . Nigdy wiecej",Lokalizacja,neutral
"Bylem , spedzilem dwie noce i wystarczy . Lokalizacja ok , reszta bardzo przecietna . No moze sniadania sa ok , ale jakiegos szalu tez nie ma . Pokoje te bardziej nazwijmy to luksusowe znajduja sie na pierwszym pietrze ( w takim bylem ) . Na wyzszych pietrach sa pokoje , gdzie okna sa pod sufitem . . Jakis zart . Nigdy wiecej",sniadania,neutral
"Bylem , spedzilem dwie noce i wystarczy . Lokalizacja ok , reszta bardzo przecietna . No moze sniadania sa ok , ale jakiegos szalu tez nie ma . Pokoje te bardziej nazwijmy to luksusowe znajduja sie na pierwszym pietrze ( w takim bylem ) . Na wyzszych pietrach sa pokoje , gdzie okna sa pod sufitem . . Jakis zart . Nigdy wiecej",Pokoje,negative
"Warunki bardzo dobre , restauracja , basen , siłownia , wypożyczalnia sprzętu narciarskiego - można odczuwać pewien brak klubu lub dyskoteki Pokoje wygodne i czyste . Telewizja trochę szwankuje ( jest jakaś internetowa i czasem się przycina ) Niestety od przyszłego roku podobno ma być drożej ze względu na remont .",Warunki,positive
"Warunki bardzo dobre , restauracja , basen , siłownia , wypożyczalnia sprzętu narciarskiego - można odczuwać pewien brak klubu lub dyskoteki Pokoje wygodne i czyste . Telewizja trochę szwankuje ( jest jakaś internetowa i czasem się przycina ) Niestety od przyszłego roku podobno ma być drożej ze względu na remont .",restauracja,positive
"Warunki bardzo dobre , restauracja , basen , siłownia , wypożyczalnia sprzętu narciarskiego - można odczuwać pewien brak klubu lub dyskoteki Pokoje wygodne i czyste . Telewizja trochę szwankuje ( jest jakaś internetowa i czasem się przycina ) Niestety od przyszłego roku podobno ma być drożej ze względu na remont .",basen,positive
"Warunki bardzo dobre , restauracja , basen , siłownia , wypożyczalnia sprzętu narciarskiego - można odczuwać pewien brak klubu lub dyskoteki Pokoje wygodne i czyste . Telewizja trochę szwankuje ( jest jakaś internetowa i czasem się przycina ) Niestety od przyszłego roku podobno ma być drożej ze względu na remont .",siłownia,positive
"Warunki bardzo dobre , restauracja , basen , siłownia , wypożyczalnia sprzętu narciarskiego - można odczuwać pewien brak klubu lub dyskoteki Pokoje wygodne i czyste . Telewizja trochę szwankuje ( jest jakaś internetowa i czasem się przycina ) Niestety od przyszłego roku podobno ma być drożej ze względu na remont .",wypożyczalnia sprzętu,positive
"Warunki bardzo dobre , restauracja , basen , siłownia , wypożyczalnia sprzętu narciarskiego - można odczuwać pewien brak klubu lub dyskoteki Pokoje wygodne i czyste . Telewizja trochę szwankuje ( jest jakaś internetowa i czasem się przycina ) Niestety od przyszłego roku podobno ma być drożej ze względu na remont .",Pokoje,negative
"Warunki bardzo dobre , restauracja , basen , siłownia , wypożyczalnia sprzętu narciarskiego - można odczuwać pewien brak klubu lub dyskoteki Pokoje wygodne i czyste . Telewizja trochę szwankuje ( jest jakaś internetowa i czasem się przycina ) Niestety od przyszłego roku podobno ma być drożej ze względu na remont .",Telewizja,negative
Rezerwacja pokoju droższego ale po renowacji uratowała weekend . Hotel wymaga inwestycji . Otoczenie makabryczne . Wieczorem strach wyjść z pokoju . Ciemno . W okolicy jakaś od lat nieczynna fabryka . Plaża z szarym piaskiem z drobnymi kamykami . Na plus Restauracja przy hotelu . Tyle ze ceny wysokie : menu 6 dań ok 100 euro na osobę . Słabe wifi .,Rezerwacja pokoju,negative
Rezerwacja pokoju droższego ale po renowacji uratowała weekend . Hotel wymaga inwestycji . Otoczenie makabryczne . Wieczorem strach wyjść z pokoju . Ciemno . W okolicy jakaś od lat nieczynna fabryka . Plaża z szarym piaskiem z drobnymi kamykami . Na plus Restauracja przy hotelu . Tyle ze ceny wysokie : menu 6 dań ok 100 euro na osobę . Słabe wifi .,Hotel,negative
Rezerwacja pokoju droższego ale po renowacji uratowała weekend . Hotel wymaga inwestycji . Otoczenie makabryczne . Wieczorem strach wyjść z pokoju . Ciemno . W okolicy jakaś od lat nieczynna fabryka . Plaża z szarym piaskiem z drobnymi kamykami . Na plus Restauracja przy hotelu . Tyle ze ceny wysokie : menu 6 dań ok 100 euro na osobę . Słabe wifi .,Otoczenie,negative
Rezerwacja pokoju droższego ale po renowacji uratowała weekend . Hotel wymaga inwestycji . Otoczenie makabryczne . Wieczorem strach wyjść z pokoju . Ciemno . W okolicy jakaś od lat nieczynna fabryka . Plaża z szarym piaskiem z drobnymi kamykami . Na plus Restauracja przy hotelu . Tyle ze ceny wysokie : menu 6 dań ok 100 euro na osobę . Słabe wifi .,Plaża,negative
